review_id,employee_id,rating,remarks
2401,5612,2.0,Good
2402,8489,4.0,Poor
2403,6057,4.0,Good
2404,5139,Not Rating,Excellent
2405,5590,1.0,Excellent
2406,8279,Not Rating,Not Provided
2407,1141,Not Rating,Excellent
2408,3448,Not Rating,Excellent
2409,4604,Not Rating,Avergae
2410,2353,1.0,Poor
2411,2887,2.0,Not Provided
2412,5686,Not Rating,Excellent
2413,7883,Not Rating,Avergae
2414,5563,4.0,Not Provided
2415,8384,Not Rating,Excellent
2416,9989,1.0,Excellent
2417,2363,Not Rating,Excellent
2418,4324,5.0,Excellent
2419,5089,Not Rating,Good
2420,1026,5.0,Excellent
2421,5275,5.0,Good
2422,3271,1.0,Good
2423,6185,5.0,Avergae
2424,8002,Not Rating,Poor
2425,5356,Not Rating,Excellent
2426,3648,2.0,Not Provided
2427,8257,Not Rating,Excellent
2428,3351,4.0,Good
2429,263,4.0,Not Provided
2430,4701,3.0,Poor
2431,9851,Not Rating,Avergae
2432,4880,2.0,Good
2433,6141,Not Rating,Avergae
2434,3142,Not Rating,Avergae
2435,4504,Not Rating,Not Provided
2436,4785,3.0,Excellent
2437,129,4.0,Avergae
2438,2013,Not Rating,Excellent
2439,8353,Not Rating,Not Provided
2440,6799,4.0,Excellent
2441,8455,Not Rating,Excellent
2442,3675,Not Rating,Excellent
2443,8944,4.0,Excellent
2444,7764,5.0,Not Provided
2445,7232,Not Rating,Good
2446,6805,5.0,Excellent
2447,1496,Not Rating,Excellent
2448,6229,Not Rating,Avergae
2449,5801,1.0,Avergae
2450,38,Not Rating,Excellent
2451,9807,1.0,Good
2452,260,1.0,Poor
2453,8409,Not Rating,Excellent
2454,4998,2.0,Good
2455,9075,Not Rating,Poor
2456,4619,3.0,Excellent
2457,8799,3.0,Good
2458,458,3.0,Poor
2459,830,Not Rating,Excellent
2460,7420,1.0,Poor
2461,183,3.0,Excellent
2462,3904,3.0,Excellent
2463,8569,5.0,Excellent
2464,2023,Not Rating,Excellent
2465,6558,5.0,Excellent
2466,2986,Not Rating,Not Provided
2467,957,1.0,Good
2468,6591,3.0,Excellent
2469,262,Not Rating,Excellent
2470,7889,Not Rating,Not Provided
2471,3504,Not Rating,Excellent
2472,5574,1.0,Avergae
2473,4381,4.0,Poor
2474,5638,3.0,Poor
2475,1563,4.0,Good
2476,1382,5.0,Excellent
2477,5208,5.0,Excellent
2478,9312,4.0,Poor
2479,6877,5.0,Excellent
2480,4064,5.0,Poor
2481,7185,1.0,Not Provided
2482,1193,Not Rating,Excellent
2483,4428,2.0,Excellent
2484,5118,5.0,Poor
2485,1104,4.0,Good
2486,3217,2.0,Not Provided
2487,3231,Not Rating,Avergae
2488,9406,4.0,Excellent
2489,977,5.0,Not Provided
2490,6157,5.0,Excellent
2491,3778,Not Rating,Not Provided
2492,3640,5.0,Excellent
2493,9797,4.0,Avergae
2494,5270,Not Rating,Excellent
2495,1707,4.0,Not Provided
2496,4040,3.0,Good
2497,8471,4.0,Excellent
2498,7476,Not Rating,Poor
2499,5733,Not Rating,Excellent
2500,26,2.0,Excellent
2501,1698,1.0,Avergae
2502,7943,2.0,Excellent
2503,4783,Not Rating,Excellent
2504,9859,Not Rating,Not Provided
2505,5967,Not Rating,Avergae
2506,7046,4.0,Avergae
2507,8660,3.0,Avergae
2508,2449,1.0,Not Provided
2509,2082,1.0,Excellent
2510,8538,5.0,Not Provided
2511,8347,Not Rating,Not Provided
2512,8049,1.0,Avergae
2513,9177,5.0,Good
2514,3246,1.0,Good
2515,7047,Not Rating,Avergae
2516,2101,Not Rating,Not Provided
2517,492,Not Rating,Good
2518,5271,1.0,Excellent
2519,729,5.0,Avergae
2520,5762,Not Rating,Poor
2521,316,Not Rating,Good
2522,147,3.0,Good
2523,9096,5.0,Not Provided
2524,9179,5.0,Good
2525,9593,5.0,Avergae
2526,9264,Not Rating,Excellent
2527,5812,4.0,Poor
2528,6049,1.0,Excellent
2529,9504,Not Rating,Avergae
2530,9898,Not Rating,Poor
2531,7603,2.0,Excellent
2532,6438,3.0,Excellent
2533,6172,3.0,Poor
2534,9779,2.0,Not Provided
2535,3756,3.0,Not Provided
2536,7849,2.0,Avergae
2537,1217,Not Rating,Avergae
2538,2823,Not Rating,Excellent
2539,6714,1.0,Good
2540,2284,4.0,Poor
2541,4060,Not Rating,Poor
2542,8795,Not Rating,Poor
2543,5282,2.0,Excellent
2544,6600,Not Rating,Not Provided
2545,9630,Not Rating,Excellent
2546,2692,1.0,Excellent
2547,3802,2.0,Not Provided
2548,1331,4.0,Poor
2549,8834,2.0,Not Provided
2550,517,Not Rating,Not Provided
2551,9477,Not Rating,Excellent
2552,1810,Not Rating,Excellent
2553,4808,Not Rating,Excellent
2554,6678,2.0,Not Provided
2555,923,5.0,Not Provided
2556,3879,3.0,Excellent
2557,2761,Not Rating,Avergae
2558,9196,1.0,Excellent
2559,6772,5.0,Poor
2560,3915,Not Rating,Not Provided
2561,4323,5.0,Not Provided
2562,2505,Not Rating,Avergae
2563,8564,4.0,Poor
2564,5989,1.0,Excellent
2565,4166,1.0,Good
2566,3027,Not Rating,Excellent
2567,6802,4.0,Excellent
2568,3362,Not Rating,Not Provided
2569,3365,Not Rating,Not Provided
2570,1450,5.0,Avergae
2571,3907,3.0,Good
2572,8938,5.0,Not Provided
2573,8765,Not Rating,Excellent
2574,8686,3.0,Not Provided
2575,1880,4.0,Excellent
2576,516,Not Rating,Avergae
2577,2516,5.0,Not Provided
2578,8575,2.0,Poor
2579,6110,Not Rating,Excellent
2580,4546,4.0,Excellent
2581,8593,4.0,Not Provided
2582,900,4.0,Not Provided
2583,6217,4.0,Poor
2584,8155,Not Rating,Not Provided
2585,9341,Not Rating,Not Provided
2586,4544,Not Rating,Poor
2587,4353,3.0,Excellent
2588,8818,4.0,Excellent
2589,2678,Not Rating,Poor
2590,774,1.0,Poor
2591,6912,Not Rating,Excellent
2592,5637,Not Rating,Poor
2593,8338,Not Rating,Excellent
2594,7476,Not Rating,Excellent
2595,8702,Not Rating,Excellent
2596,1769,1.0,Good
2597,3364,4.0,Not Provided
2598,7086,5.0,Excellent
2599,2680,Not Rating,Excellent
2600,1096,Not Rating,Avergae
2601,1531,2.0,Poor
2602,8836,2.0,Poor
2603,7020,1.0,Not Provided
2604,5025,1.0,Excellent
2605,6321,Not Rating,Excellent
2606,412,Not Rating,Good
2607,8574,Not Rating,Avergae
2608,6178,Not Rating,Excellent
2609,963,5.0,Excellent
2610,5638,Not Rating,Excellent
2611,4434,3.0,Excellent
2612,3285,4.0,Not Provided
2613,272,Not Rating,Avergae
2614,5795,1.0,Avergae
2615,5858,Not Rating,Not Provided
2616,3663,5.0,Not Provided
2617,7074,3.0,Excellent
2618,7173,5.0,Avergae
2619,7708,1.0,Excellent
2620,8895,2.0,Avergae
2621,2148,Not Rating,Not Provided
2622,4561,1.0,Not Provided
2623,5133,3.0,Excellent
2624,3705,Not Rating,Good
2625,8895,Not Rating,Not Provided
2626,1345,5.0,Avergae
2627,6103,1.0,Avergae
2628,4819,4.0,Not Provided
2629,1586,3.0,Not Provided
2630,1346,Not Rating,Good
2631,6665,5.0,Excellent
2632,2079,Not Rating,Good
2633,3251,Not Rating,Avergae
2634,8855,Not Rating,Excellent
2635,2690,2.0,Avergae
2636,8686,1.0,Excellent
2637,2134,5.0,Good
2638,8485,5.0,Not Provided
2639,7318,2.0,Poor
2640,6824,5.0,Excellent
2641,1857,1.0,Excellent
2642,698,Not Rating,Excellent
2643,9306,2.0,Avergae
2644,5312,Not Rating,Good
2645,6426,1.0,Good
2646,7828,Not Rating,Excellent
2647,6913,5.0,Good
2648,3419,1.0,Excellent
2649,1604,3.0,Not Provided
2650,1538,Not Rating,Excellent
2651,8674,1.0,Excellent
2652,3973,Not Rating,Excellent
2653,9620,4.0,Excellent
2654,340,Not Rating,Avergae
2655,2585,5.0,Not Provided
2656,6139,2.0,Not Provided
2657,2987,2.0,Not Provided
2658,312,4.0,Excellent
2659,5458,2.0,Excellent
2660,9681,3.0,Good
2661,4139,1.0,Good
2662,6928,4.0,Avergae
2663,3017,Not Rating,Not Provided
2664,3437,Not Rating,Avergae
2665,5739,Not Rating,Excellent
2666,9068,5.0,Excellent
2667,3000,Not Rating,Not Provided
2668,3706,Not Rating,Excellent
2669,3011,2.0,Good
2670,5813,Not Rating,Poor
2671,9569,4.0,Excellent
2672,9854,2.0,Avergae
2673,75,Not Rating,Good
2674,2856,Not Rating,Good
2675,9062,Not Rating,Poor
2676,8106,Not Rating,Avergae
2677,8275,Not Rating,Good
2678,3486,Not Rating,Poor
2679,4967,4.0,Poor
2680,3559,1.0,Excellent
2681,2590,Not Rating,Avergae
2682,4349,3.0,Not Provided
2683,7056,1.0,Excellent
2684,5534,5.0,Avergae
2685,9025,Not Rating,Good
2686,4354,4.0,Not Provided
2687,7524,Not Rating,Avergae
2688,9967,Not Rating,Poor
2689,5861,Not Rating,Excellent
2690,7062,5.0,Not Provided
2691,9568,Not Rating,Avergae
2692,7192,5.0,Avergae
2693,9275,3.0,Good
2694,5041,1.0,Avergae
2695,6232,Not Rating,Avergae
2696,8291,4.0,Excellent
2697,6757,4.0,Excellent
2698,8481,1.0,Poor
2699,1303,2.0,Good
2700,8018,3.0,Good
2701,5765,Not Rating,Not Provided
2702,2214,Not Rating,Excellent
2703,1392,5.0,Excellent
2704,8826,Not Rating,Poor
2705,9516,4.0,Good
2706,7550,Not Rating,Poor
2707,21,5.0,Excellent
2708,4310,Not Rating,Avergae
2709,1625,Not Rating,Good
2710,7830,Not Rating,Good
2711,5195,Not Rating,Excellent
2712,6565,2.0,Excellent
2713,6951,5.0,Poor
2714,8251,5.0,Excellent
2715,5284,2.0,Poor
2716,2315,3.0,Excellent
2717,4140,5.0,Poor
2718,6442,Not Rating,Poor
2719,2409,Not Rating,Poor
2720,134,Not Rating,Good
2721,7539,3.0,Good
2722,3169,Not Rating,Good
2723,3109,Not Rating,Excellent
2724,3552,5.0,Excellent
2725,2069,3.0,Poor
2726,7051,1.0,Excellent
2727,6817,2.0,Excellent
2728,961,Not Rating,Good
2729,6089,2.0,Not Provided
2730,5031,4.0,Poor
2731,6737,Not Rating,Excellent
2732,1113,1.0,Excellent
2733,9413,3.0,Avergae
2734,5373,1.0,Excellent
2735,3139,5.0,Avergae
2736,6071,1.0,Excellent
2737,4503,3.0,Good
2738,499,Not Rating,Excellent
2739,1155,5.0,Avergae
2740,6592,Not Rating,Good
2741,1828,4.0,Excellent
2742,6648,Not Rating,Good
2743,3915,Not Rating,Excellent
2744,5281,Not Rating,Excellent
2745,7349,1.0,Poor
2746,9086,1.0,Avergae
2747,717,Not Rating,Excellent
2748,1766,5.0,Poor
2749,99,3.0,Poor
2750,5839,Not Rating,Poor
2751,6764,Not Rating,Excellent
2752,4138,1.0,Not Provided
2753,819,5.0,Poor
2754,1477,3.0,Good
2755,1476,Not Rating,Good
2756,9028,4.0,Excellent
2757,5940,4.0,Good
2758,7350,2.0,Poor
2759,3879,1.0,Excellent
2760,357,4.0,Excellent
2761,1315,Not Rating,Poor
2762,1806,1.0,Excellent
2763,1325,Not Rating,Avergae
2764,6497,Not Rating,Good
2765,6203,2.0,Not Provided
2766,9596,2.0,Poor
2767,8429,1.0,Poor
2768,521,3.0,Excellent
2769,7868,Not Rating,Avergae
2770,1361,Not Rating,Good
2771,9885,3.0,Excellent
2772,2295,2.0,Poor
2773,2796,Not Rating,Not Provided
2774,8458,4.0,Avergae
2775,7582,2.0,Good
2776,29,Not Rating,Not Provided
2777,4618,4.0,Not Provided
2778,6400,2.0,Excellent
2779,1970,1.0,Avergae
2780,7684,5.0,Not Provided
2781,7391,Not Rating,Avergae
2782,223,2.0,Not Provided
2783,1680,Not Rating,Not Provided
2784,9274,3.0,Good
2785,2828,4.0,Excellent
2786,3877,2.0,Good
2787,9077,4.0,Avergae
2788,2330,1.0,Excellent
2789,6693,4.0,Excellent
2790,7901,5.0,Excellent
2791,7044,Not Rating,Good
2792,6537,5.0,Not Provided
2793,1232,Not Rating,Poor
2794,7648,Not Rating,Avergae
2795,7331,Not Rating,Excellent
2796,1087,Not Rating,Excellent
2797,3481,3.0,Excellent
2798,6280,1.0,Excellent
2799,66,4.0,Excellent
2800,8230,4.0,Avergae
2801,9360,Not Rating,Excellent
2802,5376,Not Rating,Not Provided
2803,3793,Not Rating,Excellent
2804,5192,5.0,Good
2805,2720,1.0,Not Provided
2806,8079,3.0,Avergae
2807,7594,5.0,Good
2808,5896,2.0,Excellent
2809,2925,Not Rating,Poor
2810,5010,Not Rating,Not Provided
2811,7552,3.0,Not Provided
2812,80,2.0,Not Provided
2813,8983,3.0,Avergae
2814,1791,2.0,Poor
2815,80,Not Rating,Excellent
2816,7602,2.0,Poor
2817,5247,2.0,Not Provided
2818,4693,5.0,Not Provided
2819,778,Not Rating,Poor
2820,87,2.0,Excellent
2821,2563,5.0,Good
2822,9674,5.0,Excellent
2823,87,Not Rating,Avergae
2824,3862,Not Rating,Good
2825,842,Not Rating,Excellent
2826,4632,Not Rating,Avergae
2827,7757,1.0,Avergae
2828,2552,3.0,Not Provided
2829,7272,Not Rating,Excellent
2830,1055,3.0,Excellent
2831,6943,5.0,Poor
2832,3524,3.0,Good
2833,7788,Not Rating,Avergae
2834,1490,Not Rating,Excellent
2835,6751,Not Rating,Not Provided
2836,6382,5.0,Excellent
2837,8221,3.0,Not Provided
2838,4439,Not Rating,Poor
2839,2981,2.0,Good
2840,1447,Not Rating,Avergae
2841,8688,Not Rating,Not Provided
2842,6395,5.0,Excellent
2843,7363,4.0,Excellent
2844,741,2.0,Good
2845,4845,1.0,Excellent
2846,8455,5.0,Not Provided
2847,9751,2.0,Excellent
2848,9879,1.0,Excellent
2849,3244,Not Rating,Avergae
2850,4072,2.0,Excellent
2851,5580,4.0,Excellent
2852,3939,1.0,Good
2853,7408,5.0,Poor
2854,3162,Not Rating,Avergae
2855,6657,Not Rating,Avergae
2856,9909,2.0,Poor
2857,9344,Not Rating,Good
2858,8839,4.0,Poor
2859,2415,5.0,Excellent
2860,1685,2.0,Poor
2861,2053,Not Rating,Good
2862,5660,2.0,Poor
2863,9779,Not Rating,Poor
2864,932,3.0,Good
2865,4802,1.0,Excellent
2866,5081,4.0,Excellent
2867,4685,Not Rating,Poor
2868,8630,Not Rating,Avergae
2869,2986,5.0,Poor
2870,1245,Not Rating,Good
2871,8253,4.0,Avergae
2872,200,2.0,Avergae
2873,716,Not Rating,Good
2874,4487,4.0,Good
2875,2659,Not Rating,Excellent
2876,3945,Not Rating,Avergae
2877,8662,1.0,Poor
2878,8277,Not Rating,Avergae
2879,1857,Not Rating,Poor
2880,5042,Not Rating,Excellent
2881,4291,3.0,Excellent
2882,7844,4.0,Excellent
2883,118,5.0,Good
2884,4953,3.0,Avergae
2885,8631,5.0,Excellent
2886,8514,Not Rating,Avergae
2887,6295,3.0,Excellent
2888,900,5.0,Excellent
2889,5850,Not Rating,Excellent
2890,3677,Not Rating,Excellent
2891,8765,2.0,Excellent
2892,8340,5.0,Not Provided
2893,1034,5.0,Poor
2894,3181,5.0,Avergae
2895,3469,Not Rating,Excellent
2896,6080,Not Rating,Excellent
2897,4920,Not Rating,Excellent
2898,1554,Not Rating,Excellent
2899,7195,3.0,Good
2900,8587,3.0,Poor
2901,520,Not Rating,Good
2902,8517,5.0,Poor
2903,5098,Not Rating,Poor
2904,6785,Not Rating,Good
2905,4952,5.0,Excellent
2906,2146,Not Rating,Avergae
2907,9447,Not Rating,Avergae
2908,9980,2.0,Poor
2909,8519,Not Rating,Not Provided
2910,996,4.0,Not Provided
2911,7813,1.0,Good
2912,3920,3.0,Excellent
2913,8143,Not Rating,Not Provided
2914,5654,Not Rating,Not Provided
2915,6664,Not Rating,Avergae
2916,6735,Not Rating,Avergae
2917,4361,4.0,Good
2918,2329,3.0,Not Provided
2919,6502,1.0,Avergae
2920,9216,1.0,Poor
2921,3183,Not Rating,Excellent
2922,4559,Not Rating,Excellent
2923,2460,Not Rating,Excellent
2924,8162,4.0,Avergae
2925,869,5.0,Avergae
2926,2486,Not Rating,Poor
2927,7944,5.0,Not Provided
2928,8732,5.0,Good
2929,3460,3.0,Excellent
2930,7531,Not Rating,Good
2931,650,2.0,Poor
2932,7723,4.0,Not Provided
2933,5465,Not Rating,Poor
2934,9264,Not Rating,Excellent
2935,8325,2.0,Good
2936,8447,1.0,Avergae
2937,9310,Not Rating,Not Provided
2938,2515,2.0,Excellent
2939,2953,Not Rating,Excellent
2940,5899,2.0,Excellent
2941,3914,2.0,Not Provided
2942,729,3.0,Avergae
2943,1984,5.0,Avergae
2944,9423,Not Rating,Not Provided
2945,6384,1.0,Excellent
2946,915,Not Rating,Good
2947,5452,Not Rating,Excellent
2948,7928,4.0,Not Provided
2949,9487,3.0,Excellent
2950,3837,1.0,Excellent
2951,6377,3.0,Not Provided
2952,6144,3.0,Not Provided
2953,4543,4.0,Excellent
2954,3682,3.0,Poor
2955,5378,5.0,Avergae
2956,2737,3.0,Excellent
2957,883,5.0,Excellent
2958,8114,1.0,Not Provided
2959,2327,5.0,Poor
2960,8945,1.0,Not Provided
2961,3671,Not Rating,Excellent
2962,8086,1.0,Good
2963,3995,Not Rating,Avergae
2964,9323,5.0,Good
2965,695,Not Rating,Avergae
2966,4954,1.0,Good
2967,8207,1.0,Excellent
2968,4582,1.0,Avergae
2969,8454,Not Rating,Avergae
2970,8039,1.0,Avergae
2971,1971,2.0,Excellent
2972,2198,Not Rating,Poor
2973,3968,5.0,Avergae
2974,3820,4.0,Good
2975,523,Not Rating,Good
2976,1815,Not Rating,Good
2977,1903,3.0,Excellent
2978,1866,5.0,Not Provided
2979,4462,Not Rating,Not Provided
2980,7656,1.0,Excellent
2981,3504,2.0,Poor
2982,9952,3.0,Avergae
2983,6064,4.0,Poor
2984,4854,Not Rating,Not Provided
2985,2366,Not Rating,Excellent
2986,3952,Not Rating,Poor
2987,9950,Not Rating,Avergae
2988,4478,2.0,Excellent
2989,1080,4.0,Poor
2990,3452,1.0,Excellent
2991,7569,Not Rating,Good
2992,1869,Not Rating,Avergae
2993,5983,Not Rating,Excellent
2994,1501,Not Rating,Avergae
2995,546,1.0,Poor
2996,1337,1.0,Poor
2997,3628,Not Rating,Good
2998,4529,1.0,Poor
2999,5123,1.0,Avergae
3000,798,4.0,Good
3001,173,5.0,Excellent
3002,6399,Not Rating,Good
3003,5633,3.0,Not Provided
3004,877,Not Rating,Good
3005,5881,3.0,Excellent
3006,8388,3.0,Not Provided
3007,8551,1.0,Excellent
3008,3705,2.0,Good
3009,1560,4.0,Poor
3010,9436,Not Rating,Excellent
3011,5355,5.0,Excellent
3012,4758,1.0,Good
3013,8925,Not Rating,Avergae
3014,6156,Not Rating,Excellent
3015,8588,1.0,Poor
3016,9841,4.0,Not Provided
3017,9596,Not Rating,Excellent
3018,579,Not Rating,Not Provided
3019,6812,1.0,Excellent
3020,1125,Not Rating,Excellent
3021,5596,4.0,Excellent
3022,6066,5.0,Not Provided
3023,9163,Not Rating,Poor
3024,1292,4.0,Avergae
3025,7391,2.0,Excellent
3026,3635,3.0,Excellent
3027,6931,5.0,Poor
3028,2282,Not Rating,Not Provided
3029,660,3.0,Good
3030,3360,4.0,Not Provided
3031,237,Not Rating,Not Provided
3032,4042,Not Rating,Excellent
3033,8924,Not Rating,Excellent
3034,4360,2.0,Excellent
3035,7878,3.0,Good
3036,4284,5.0,Poor
3037,9648,3.0,Avergae
3038,4701,4.0,Not Provided
3039,2777,1.0,Poor
3040,6178,2.0,Excellent
3041,8229,2.0,Not Provided
3042,1215,Not Rating,Poor
3043,6959,Not Rating,Avergae
3044,2933,3.0,Excellent
3045,1042,Not Rating,Avergae
3046,341,Not Rating,Good
3047,3643,2.0,Avergae
3048,12,4.0,Good
3049,213,Not Rating,Good
3050,2087,4.0,Poor
3051,6324,1.0,Not Provided
3052,582,2.0,Poor
3053,5282,Not Rating,Excellent
3054,6684,4.0,Not Provided
3055,6008,Not Rating,Excellent
3056,8882,Not Rating,Excellent
3057,7190,1.0,Not Provided
3058,5094,2.0,Good
3059,4739,Not Rating,Excellent
3060,3210,Not Rating,Excellent
3061,3055,Not Rating,Excellent
3062,8992,3.0,Avergae
3063,1457,Not Rating,Excellent
3064,7275,3.0,Not Provided
3065,4947,3.0,Good
3066,4472,1.0,Excellent
3067,9311,Not Rating,Good
3068,5889,Not Rating,Excellent
3069,2232,5.0,Avergae
3070,9429,Not Rating,Poor
3071,6097,5.0,Avergae
3072,765,5.0,Excellent
3073,4543,Not Rating,Poor
3074,2072,2.0,Excellent
3075,6121,Not Rating,Excellent
3076,4558,4.0,Poor
3077,6033,Not Rating,Avergae
3078,1268,Not Rating,Excellent
3079,2965,Not Rating,Good
3080,2135,Not Rating,Poor
3081,4982,Not Rating,Good
3082,973,1.0,Excellent
3083,5337,4.0,Excellent
3084,9441,Not Rating,Poor
3085,534,3.0,Poor
3086,8179,Not Rating,Excellent
3087,7878,Not Rating,Good
3088,7247,1.0,Not Provided
3089,9982,Not Rating,Not Provided
3090,420,Not Rating,Excellent
3091,9519,4.0,Excellent
3092,7208,4.0,Good
3093,6109,2.0,Not Provided
3094,7068,Not Rating,Excellent
3095,5030,Not Rating,Excellent
3096,551,3.0,Avergae
3097,8043,Not Rating,Not Provided
3098,1781,1.0,Avergae
3099,7868,2.0,Excellent
3100,4478,1.0,Good
3101,6581,Not Rating,Not Provided
3102,918,3.0,Good
3103,645,Not Rating,Good
3104,7970,1.0,Poor
3105,7442,Not Rating,Excellent
3106,2744,Not Rating,Avergae
3107,5274,4.0,Good
3108,2722,Not Rating,Excellent
3109,6423,2.0,Not Provided
3110,7001,2.0,Excellent
3111,2791,2.0,Avergae
3112,1657,5.0,Avergae
3113,4226,1.0,Good
3114,2912,2.0,Excellent
3115,5449,Not Rating,Avergae
3116,5769,3.0,Not Provided
3117,9377,4.0,Poor
3118,3242,1.0,Good
3119,548,Not Rating,Good
3120,8015,Not Rating,Excellent
3121,9440,4.0,Good
3122,9608,2.0,Avergae
3123,8113,Not Rating,Excellent
3124,689,4.0,Poor
3125,4295,Not Rating,Excellent
3126,6613,Not Rating,Poor
3127,239,1.0,Excellent
3128,557,5.0,Excellent
3129,710,2.0,Poor
3130,4376,Not Rating,Excellent
3131,4776,1.0,Avergae
3132,8612,Not Rating,Poor
3133,9381,Not Rating,Poor
3134,2468,Not Rating,Not Provided
3135,5280,Not Rating,Excellent
3136,4942,1.0,Excellent
3137,2142,Not Rating,Poor
3138,7867,1.0,Excellent
3139,3960,Not Rating,Poor
3140,818,Not Rating,Good
3141,5268,4.0,Good
3142,6465,3.0,Avergae
3143,9828,Not Rating,Poor
3144,1216,Not Rating,Excellent
3145,236,1.0,Poor
3146,7825,Not Rating,Excellent
3147,1280,Not Rating,Excellent
3148,9394,Not Rating,Avergae
3149,6134,5.0,Excellent
3150,2088,Not Rating,Poor
3151,2240,4.0,Excellent
3152,1815,1.0,Good
3153,9190,3.0,Not Provided
3154,2175,3.0,Excellent
3155,4889,Not Rating,Poor
3156,8890,5.0,Avergae
3157,7156,5.0,Excellent
3158,8576,Not Rating,Excellent
3159,4872,2.0,Excellent
3160,4955,Not Rating,Avergae
3161,6283,3.0,Excellent
3162,5668,2.0,Excellent
3163,5524,2.0,Good
3164,5998,Not Rating,Not Provided
3165,3419,3.0,Excellent
3166,9113,1.0,Not Provided
3167,1855,4.0,Good
3168,4126,5.0,Poor
3169,8793,Not Rating,Excellent
3170,3321,Not Rating,Not Provided
3171,4796,Not Rating,Poor
3172,164,Not Rating,Not Provided
3173,9843,2.0,Not Provided
3174,1263,Not Rating,Poor
3175,930,Not Rating,Excellent
3176,7702,1.0,Excellent
3177,7162,3.0,Good
3178,2752,Not Rating,Good
3179,53,3.0,Poor
3180,9763,4.0,Avergae
3181,2660,Not Rating,Excellent
3182,185,1.0,Excellent
3183,1752,3.0,Not Provided
3184,4033,5.0,Avergae
3185,7156,1.0,Excellent
3186,1158,1.0,Good
3187,817,Not Rating,Good
3188,2954,5.0,Good
3189,2371,Not Rating,Not Provided
3190,6265,2.0,Not Provided
3191,9385,5.0,Excellent
3192,6590,4.0,Avergae
3193,9755,Not Rating,Excellent
3194,8476,4.0,Excellent
3195,8690,Not Rating,Excellent
3196,4089,4.0,Excellent
3197,3413,Not Rating,Not Provided
3198,2624,2.0,Excellent
3199,6860,Not Rating,Avergae
3200,660,1.0,Poor
3201,2211,Not Rating,Avergae
3202,8292,3.0,Excellent
3203,9245,Not Rating,Excellent
3204,7395,3.0,Excellent
3205,2519,2.0,Excellent
3206,5839,4.0,Excellent
3207,7998,1.0,Avergae
3208,8351,Not Rating,Avergae
3209,8822,4.0,Excellent
3210,5280,5.0,Poor
3211,7357,3.0,Excellent
3212,4316,2.0,Good
3213,7489,4.0,Excellent
3214,1331,1.0,Excellent
3215,9281,4.0,Not Provided
3216,3109,Not Rating,Not Provided
3217,7288,4.0,Excellent
3218,322,3.0,Excellent
3219,1298,1.0,Excellent
3220,9345,1.0,Poor
3221,2785,2.0,Good
3222,1508,Not Rating,Good
3223,3878,Not Rating,Excellent
3224,9346,4.0,Excellent
3225,530,2.0,Good
3226,1901,2.0,Not Provided
3227,9800,2.0,Good
3228,3863,Not Rating,Excellent
3229,9773,Not Rating,Poor
3230,8917,Not Rating,Avergae
3231,8621,2.0,Excellent
3232,9620,5.0,Poor
3233,6292,Not Rating,Poor
3234,41,1.0,Excellent
3235,194,2.0,Avergae
3236,1479,4.0,Excellent
3237,1037,Not Rating,Good
3238,7953,1.0,Avergae
3239,3853,Not Rating,Avergae
3240,6353,Not Rating,Excellent
3241,1605,4.0,Avergae
3242,1000,2.0,Not Provided
3243,1842,1.0,Avergae
3244,8641,Not Rating,Not Provided
3245,3401,Not Rating,Good
3246,3355,1.0,Poor
3247,9122,Not Rating,Good
3248,773,2.0,Not Provided
3249,406,2.0,Avergae
3250,2900,3.0,Excellent
3251,6897,1.0,Poor
3252,1413,1.0,Avergae
3253,2152,2.0,Excellent
3254,3932,4.0,Excellent
3255,6006,Not Rating,Poor
3256,1498,4.0,Excellent
3257,1505,4.0,Avergae
3258,8294,3.0,Good
3259,896,3.0,Excellent
3260,60,5.0,Poor
3261,6833,Not Rating,Excellent
3262,3994,4.0,Excellent
3263,6049,4.0,Avergae
3264,9158,1.0,Not Provided
3265,797,4.0,Good
3266,9051,Not Rating,Not Provided
3267,4864,2.0,Avergae
3268,9143,Not Rating,Avergae
3269,3816,4.0,Excellent
3270,8480,Not Rating,Excellent
3271,1746,Not Rating,Excellent
3272,6983,4.0,Excellent
3273,8403,Not Rating,Not Provided
3274,2167,3.0,Poor
3275,8131,Not Rating,Excellent
3276,9658,1.0,Good
3277,2206,2.0,Poor
3278,4469,3.0,Excellent
3279,244,1.0,Excellent
3280,7161,Not Rating,Good
3281,1256,Not Rating,Avergae
3282,4634,Not Rating,Avergae
3283,4983,Not Rating,Not Provided
3284,9314,1.0,Poor
3285,9272,Not Rating,Poor
3286,15,Not Rating,Poor
3287,4980,Not Rating,Poor
3288,4803,5.0,Excellent
3289,7270,Not Rating,Not Provided
3290,5111,1.0,Poor
3291,3107,4.0,Good
3292,3213,4.0,Excellent
3293,1893,Not Rating,Not Provided
3294,1204,3.0,Good
3295,6658,Not Rating,Excellent
3296,2936,2.0,Avergae
3297,22,3.0,Excellent
3298,5497,Not Rating,Not Provided
3299,657,2.0,Excellent
3300,9094,Not Rating,Not Provided
3301,8388,3.0,Good
3302,9175,4.0,Poor
3303,8473,3.0,Not Provided
3304,32,2.0,Excellent
3305,9320,4.0,Not Provided
3306,7010,2.0,Avergae
3307,1359,Not Rating,Poor
3308,4855,3.0,Avergae
3309,6039,2.0,Excellent
3310,9794,Not Rating,Avergae
