review_id,employee_id,rating,remarks
2192,5364.0,2.0,Good
2193,2068.0,,excellent
2194,1292.0,5.0,Excellent
2195,4419.0,,Poor
2196,8381.0,-1.0,Average
2197,8778.0,2.0,
2198,2489.0,-1.0,Excellent
2199,4212.0,,Good
2200,9138.0,2.0,Good
2201,9502.0,-1.0,excellent
2202,5308.0,1.0,Average
2203,7147.0,8.0,Excellent
2204,9022.0,8.0,excellent
2205,7602.0,2.0,
2206,5531.0,4.0,excellent
2207,1200.0,5.0,Good
2208,4278.0,3.0,Excellent
2209,9573.0,2.0,Average
2210,7694.0,,excellent
2211,5275.0,5.0,excellent
2212,3446.0,2.0,Good
2213,5830.0,8.0,Average
2214,3611.0,3.0,Average
2215,6371.0,1.0,Good
2216,5110.0,,Poor
2217,754.0,5.0,Good
2218,5314.0,2.0,Good
2219,936.0,3.0,Poor
2220,283.0,-1.0,Excellent
2221,8687.0,,Poor
2222,5200.0,8.0,Average
2223,7615.0,3.0,Poor
2224,4450.0,8.0,
2225,9334.0,4.0,Good
2226,7252.0,,Excellent
2227,3357.0,-1.0,Average
2228,7439.0,-1.0,
2229,8262.0,3.0,
2230,6785.0,1.0,Excellent
2231,2027.0,2.0,
2232,7543.0,2.0,excellent
2233,2629.0,4.0,Average
2234,9233.0,-1.0,
2235,3740.0,,excellent
2236,4893.0,4.0,
2237,1757.0,1.0,Excellent
2238,1318.0,,Excellent
2239,2728.0,8.0,
2240,6734.0,-1.0,Good
2241,4795.0,-1.0,
2242,7785.0,-1.0,Average
2243,6094.0,-1.0,Excellent
2244,661.0,4.0,Average
2245,9355.0,5.0,Poor
2246,4136.0,5.0,Excellent
2247,9946.0,,excellent
2248,5140.0,-1.0,Good
2249,8588.0,3.0,Average
2250,5762.0,-1.0,Average
2251,5217.0,-1.0,Excellent
2252,2612.0,1.0,
2253,7981.0,2.0,Average
2254,2564.0,-1.0,Average
2255,5884.0,-1.0,Average
2256,4462.0,,Average
2257,1555.0,8.0,Poor
2258,9383.0,2.0,Average
2259,1892.0,1.0,Average
2260,8104.0,1.0,Poor
2261,9187.0,-1.0,excellent
2262,9454.0,-1.0,Excellent
2263,8506.0,-1.0,Average
2264,4971.0,3.0,Good
2265,5908.0,3.0,Good
2266,342.0,8.0,Good
2267,9024.0,1.0,
2268,3259.0,-1.0,Excellent
2269,6348.0,4.0,Good
2270,6168.0,2.0,Excellent
2271,2880.0,-1.0,excellent
2272,6470.0,,Average
2273,4540.0,1.0,Excellent
2274,6584.0,3.0,
2275,3325.0,-1.0,Good
2276,7921.0,1.0,Good
2277,6900.0,1.0,
2278,8267.0,8.0,Poor
2279,4910.0,8.0,Poor
2280,7755.0,8.0,Poor
2281,3898.0,4.0,Average
2282,9434.0,-1.0,Excellent
2283,9297.0,-1.0,Excellent
2284,4621.0,4.0,Average
2285,5278.0,3.0,Good
2286,3679.0,1.0,Average
2287,7376.0,3.0,
2288,424.0,2.0,
2289,3592.0,-1.0,Excellent
2290,6375.0,2.0,Poor
2291,2603.0,2.0,Good
2292,9926.0,3.0,Poor
2293,6792.0,8.0,Good
2294,967.0,4.0,Good
2295,4969.0,-1.0,Poor
2296,9951.0,2.0,Poor
2297,800.0,-1.0,Poor
2298,8474.0,8.0,Average
2299,8685.0,2.0,Poor
2300,1867.0,-1.0,excellent
2301,436.0,8.0,
2302,4797.0,4.0,Poor
2303,4380.0,4.0,
2304,4038.0,2.0,Average
2305,8466.0,4.0,Excellent
2306,2935.0,,Excellent
2307,8675.0,1.0,Good
2308,6312.0,4.0,
2309,5664.0,2.0,Good
2310,3853.0,4.0,
2311,5642.0,3.0,Good
2312,9764.0,4.0,Excellent
2313,5739.0,-1.0,Good
2314,2403.0,2.0,Good
2315,353.0,1.0,Average
2316,4861.0,,Average
2317,5495.0,5.0,excellent
2318,284.0,3.0,
2319,9255.0,3.0,Excellent
2320,5806.0,-1.0,Poor
2321,8679.0,2.0,
2322,2873.0,1.0,excellent
2323,91.0,8.0,Good
2324,7338.0,-1.0,excellent
2325,1296.0,3.0,Good
2326,3703.0,,excellent
2327,9051.0,8.0,Excellent
2328,1082.0,,excellent
2329,9310.0,3.0,excellent
2330,1724.0,4.0,excellent
2331,4699.0,-1.0,Average
2332,4047.0,5.0,Excellent
2333,2259.0,,Average
2334,5312.0,4.0,
2335,2646.0,,Good
2336,7178.0,3.0,Poor
2337,993.0,3.0,Poor
2338,6498.0,8.0,Poor
2339,421.0,4.0,Average
2340,2896.0,1.0,excellent
2341,8532.0,-1.0,Poor
2342,4938.0,2.0,Average
2343,354.0,1.0,Average
2344,5653.0,4.0,
2345,7444.0,-1.0,Excellent
2346,1332.0,,excellent
2347,7847.0,8.0,excellent
2348,7162.0,,Excellent
2349,5043.0,-1.0,Excellent
2350,6374.0,4.0,excellent
2351,402.0,8.0,Excellent
2352,9124.0,3.0,Excellent
2353,7467.0,5.0,Poor
2354,197.0,5.0,Poor
2355,8655.0,3.0,Poor
2356,422.0,1.0,Good
2357,857.0,,Excellent
2358,2988.0,2.0,Good
2359,6572.0,5.0,Excellent
2360,3231.0,5.0,Average
2361,8602.0,4.0,Good
2362,1321.0,1.0,Excellent
2363,8100.0,1.0,Average
2364,5692.0,,Poor
2365,9297.0,2.0,Poor
2366,6642.0,3.0,Good
2367,9152.0,4.0,
2368,9865.0,-1.0,Excellent
2369,6126.0,3.0,excellent
2370,8272.0,8.0,
2371,1784.0,,Good
2372,174.0,5.0,Good
2373,9140.0,8.0,excellent
2374,153.0,,Good
2375,6389.0,1.0,Average
2376,5178.0,1.0,Average
2377,1026.0,5.0,
2378,8024.0,3.0,Average
2379,6072.0,,Poor
2380,6764.0,3.0,excellent
2381,9238.0,8.0,excellent
2382,9873.0,4.0,Average
2383,2721.0,,excellent
2384,243.0,8.0,Poor
2385,4032.0,5.0,excellent
2386,7933.0,,Poor
2387,9871.0,,Poor
2388,6832.0,-1.0,
2389,6616.0,8.0,Good
2390,2958.0,4.0,
2391,8597.0,2.0,excellent
2392,400.0,5.0,Excellent
2393,4783.0,3.0,
2394,6686.0,-1.0,
2395,7418.0,,Good
2396,1009.0,-1.0,excellent
2397,8197.0,-1.0,Good
2398,2538.0,,excellent
2399,5795.0,2.0,excellent
2400,9771.0,5.0,
2401,5612.0,2.0,Good
2402,8489.0,4.0,Poor
2403,6057.0,4.0,Good
2404,5139.0,8.0,excellent
2405,5590.0,1.0,Excellent
2406,8279.0,-1.0,
2407,1141.0,-1.0,Excellent
2408,3448.0,8.0,excellent
2409,4604.0,,Average
2410,2353.0,1.0,Poor
2411,2887.0,2.0,
2412,5686.0,-1.0,Excellent
2413,7883.0,-1.0,Average
2414,5563.0,4.0,
2415,8384.0,,excellent
2416,9989.0,1.0,Excellent
2417,2363.0,,excellent
2418,4324.0,5.0,Excellent
2419,5089.0,,Good
2420,1026.0,5.0,Excellent
2421,5275.0,5.0,Good
2422,3271.0,1.0,Good
2423,6185.0,5.0,Average
2424,8002.0,,Poor
2425,5356.0,-1.0,excellent
2426,3648.0,2.0,
2427,8257.0,-1.0,Excellent
2428,3351.0,4.0,Good
2429,263.0,4.0,
2430,4701.0,3.0,Poor
2431,9851.0,,Average
2432,4880.0,2.0,Good
2433,6141.0,8.0,Average
2434,3142.0,-1.0,Average
2435,4504.0,8.0,
2436,4785.0,3.0,excellent
2437,129.0,4.0,Average
2438,2013.0,8.0,excellent
2439,8353.0,8.0,
2440,6799.0,4.0,Excellent
2441,8455.0,8.0,excellent
2442,3675.0,,excellent
2443,8944.0,4.0,Excellent
2444,7764.0,5.0,
2445,7232.0,,Good
2446,6805.0,5.0,Excellent
2447,1496.0,,Excellent
2448,6229.0,8.0,Average
2449,5801.0,1.0,Average
2450,38.0,-1.0,Excellent
2451,9807.0,1.0,Good
2452,260.0,1.0,Poor
2453,8409.0,8.0,excellent
2454,4998.0,2.0,Good
2455,9075.0,8.0,Poor
2456,4619.0,3.0,excellent
2457,8799.0,3.0,Good
2458,458.0,3.0,Poor
2459,830.0,8.0,excellent
2460,7420.0,1.0,Poor
2461,183.0,3.0,Excellent
2462,3904.0,3.0,excellent
2463,8569.0,5.0,Excellent
2464,2023.0,8.0,excellent
2465,6558.0,5.0,Excellent
2466,2986.0,-1.0,
2467,957.0,1.0,Good
2468,6591.0,3.0,excellent
2469,262.0,-1.0,Excellent
2470,7889.0,-1.0,
2471,3504.0,-1.0,excellent
2472,5574.0,1.0,Average
2473,4381.0,4.0,Poor
2474,5638.0,3.0,Poor
2475,1563.0,4.0,Good
2476,1382.0,5.0,excellent
2477,5208.0,5.0,Excellent
2478,9312.0,4.0,Poor
2479,6877.0,5.0,Excellent
2480,4064.0,5.0,Poor
2481,7185.0,1.0,
2482,1193.0,8.0,excellent
2483,4428.0,2.0,excellent
2484,5118.0,5.0,Poor
2485,1104.0,4.0,Good
2486,3217.0,2.0,
2487,3231.0,8.0,Average
2488,9406.0,4.0,Excellent
2489,977.0,5.0,
2490,6157.0,5.0,excellent
2491,3778.0,,
2492,3640.0,5.0,Excellent
2493,9797.0,4.0,Average
2494,5270.0,,excellent
2495,1707.0,4.0,
2496,4040.0,3.0,Good
2497,8471.0,4.0,Excellent
2498,7476.0,8.0,Poor
2499,5733.0,,Excellent
2500,26.0,2.0,excellent
2501,1698.0,1.0,Average
2502,7943.0,2.0,excellent
2503,4783.0,-1.0,excellent
2504,9859.0,8.0,
2505,5967.0,-1.0,Average
2506,7046.0,4.0,Average
2507,8660.0,3.0,Average
2508,2449.0,1.0,
2509,2082.0,1.0,excellent
2510,8538.0,5.0,
2511,8347.0,8.0,
2512,8049.0,1.0,Average
2513,9177.0,5.0,Good
2514,3246.0,1.0,Good
2515,7047.0,,Average
2516,2101.0,8.0,
2517,492.0,8.0,Good
2518,5271.0,1.0,excellent
2519,729.0,5.0,Average
2520,5762.0,,Poor
2521,316.0,,Good
2522,147.0,3.0,Good
2523,9096.0,5.0,
2524,9179.0,5.0,Good
2525,9593.0,5.0,Average
2526,9264.0,,Excellent
2527,5812.0,4.0,Poor
2528,6049.0,1.0,Excellent
2529,9504.0,8.0,Average
2530,9898.0,8.0,Poor
2531,7603.0,2.0,Excellent
2532,6438.0,3.0,Excellent
2533,6172.0,3.0,Poor
2534,9779.0,2.0,
2535,3756.0,3.0,
2536,7849.0,2.0,Average
2537,1217.0,-1.0,Average
2538,2823.0,-1.0,Excellent
2539,6714.0,1.0,Good
2540,2284.0,4.0,Poor
2541,4060.0,-1.0,Poor
2542,8795.0,,Poor
2543,5282.0,2.0,Excellent
2544,6600.0,8.0,
2545,9630.0,-1.0,Excellent
2546,2692.0,1.0,excellent
2547,3802.0,2.0,
2548,1331.0,4.0,Poor
2549,8834.0,2.0,
2550,517.0,,
2551,9477.0,,excellent
2552,1810.0,8.0,excellent
2553,4808.0,-1.0,excellent
2554,6678.0,2.0,
2555,923.0,5.0,
2556,3879.0,3.0,excellent
2557,2761.0,-1.0,Average
2558,9196.0,1.0,excellent
2559,6772.0,5.0,Poor
2560,3915.0,,
2561,4323.0,5.0,
2562,2505.0,,Average
2563,8564.0,4.0,Poor
2564,5989.0,1.0,Excellent
2565,4166.0,1.0,Good
2566,3027.0,,Excellent
2567,6802.0,4.0,Excellent
2568,3362.0,-1.0,
2569,3365.0,8.0,
2570,1450.0,5.0,Average
2571,3907.0,3.0,Good
2572,8938.0,5.0,
2573,8765.0,,Excellent
2574,8686.0,3.0,
2575,1880.0,4.0,Excellent
2576,516.0,8.0,Average
2577,2516.0,5.0,
2578,8575.0,2.0,Poor
2579,6110.0,8.0,excellent
2580,4546.0,4.0,Excellent
2581,8593.0,4.0,
2582,900.0,4.0,
2583,6217.0,4.0,Poor
2584,8155.0,8.0,
2585,9341.0,8.0,
2586,4544.0,8.0,Poor
2587,4353.0,3.0,Excellent
2588,8818.0,4.0,Excellent
2589,2678.0,,Poor
2590,774.0,1.0,Poor
2591,6912.0,-1.0,Excellent
2592,5637.0,,Poor
2593,8338.0,-1.0,excellent
2594,7476.0,,Excellent
2595,8702.0,,Excellent
2596,1769.0,1.0,Good
2597,3364.0,4.0,
2598,7086.0,5.0,excellent
2599,2680.0,8.0,excellent
2600,1096.0,8.0,Average
2601,1531.0,2.0,Poor
2602,8836.0,2.0,Poor
2603,7020.0,1.0,
2604,5025.0,1.0,excellent
2605,6321.0,8.0,Excellent
2606,412.0,,Good
2607,8574.0,,Average
2608,6178.0,,excellent
2609,963.0,5.0,Excellent
2610,5638.0,-1.0,excellent
2611,4434.0,3.0,Excellent
2612,3285.0,4.0,
2613,272.0,8.0,Average
2614,5795.0,1.0,Average
2615,5858.0,8.0,
2616,3663.0,5.0,
2617,7074.0,3.0,Excellent
2618,7173.0,5.0,Average
2619,7708.0,1.0,excellent
2620,8895.0,2.0,Average
2621,2148.0,,
2622,4561.0,1.0,
2623,5133.0,3.0,Excellent
2624,3705.0,-1.0,Good
2625,8895.0,8.0,
2626,1345.0,5.0,Average
2627,6103.0,1.0,Average
2628,4819.0,4.0,
2629,1586.0,3.0,
2630,1346.0,-1.0,Good
2631,6665.0,5.0,excellent
2632,2079.0,8.0,Good
2633,3251.0,,Average
2634,8855.0,8.0,Excellent
2635,2690.0,2.0,Average
2636,8686.0,1.0,excellent
2637,2134.0,5.0,Good
2638,8485.0,5.0,
2639,7318.0,2.0,Poor
2640,6824.0,5.0,Excellent
2641,1857.0,1.0,excellent
2642,698.0,8.0,excellent
2643,9306.0,2.0,Average
2644,5312.0,8.0,Good
2645,6426.0,1.0,Good
2646,7828.0,8.0,excellent
2647,6913.0,5.0,Good
2648,3419.0,1.0,excellent
2649,1604.0,3.0,
2650,1538.0,,Excellent
2651,8674.0,1.0,Excellent
2652,3973.0,8.0,excellent
2653,9620.0,4.0,excellent
2654,340.0,,Average
2655,2585.0,5.0,
2656,6139.0,2.0,
2657,2987.0,2.0,
2658,312.0,4.0,Excellent
2659,5458.0,2.0,excellent
2660,9681.0,3.0,Good
2661,4139.0,1.0,Good
2662,6928.0,4.0,Average
2663,3017.0,-1.0,
2664,3437.0,,Average
2665,5739.0,-1.0,Excellent
2666,9068.0,5.0,Excellent
2667,3000.0,-1.0,
2668,3706.0,8.0,Excellent
2669,3011.0,2.0,Good
2670,5813.0,-1.0,Poor
2671,9569.0,4.0,Excellent
2672,9854.0,2.0,Average
2673,75.0,8.0,Good
2674,2856.0,8.0,Good
2675,9062.0,8.0,Poor
2676,8106.0,,Average
2677,8275.0,-1.0,Good
2678,3486.0,-1.0,Poor
2679,4967.0,4.0,Poor
2680,3559.0,1.0,excellent
2681,2590.0,8.0,Average
2682,4349.0,3.0,
2683,7056.0,1.0,excellent
2684,5534.0,5.0,Average
2685,9025.0,-1.0,Good
2686,4354.0,4.0,
2687,7524.0,,Average
2688,9967.0,,Poor
2689,5861.0,,Excellent
2690,7062.0,5.0,
2691,9568.0,,Average
2692,7192.0,5.0,Average
2693,9275.0,3.0,Good
2694,5041.0,1.0,Average
2695,6232.0,,Average
2696,8291.0,4.0,excellent
2697,6757.0,4.0,Excellent
2698,8481.0,1.0,Poor
2699,1303.0,2.0,Good
2700,8018.0,3.0,Good
2701,5765.0,,
2702,2214.0,,Excellent
2703,1392.0,5.0,Excellent
2704,8826.0,8.0,Poor
2705,9516.0,4.0,Good
2706,7550.0,,Poor
2707,21.0,5.0,Excellent
2708,4310.0,-1.0,Average
2709,1625.0,,Good
2710,7830.0,-1.0,Good
2711,5195.0,-1.0,excellent
2712,6565.0,2.0,Excellent
2713,6951.0,5.0,Poor
2714,8251.0,5.0,excellent
2715,5284.0,2.0,Poor
2716,2315.0,3.0,excellent
2717,4140.0,5.0,Poor
2718,6442.0,,Poor
2719,2409.0,,Poor
2720,134.0,8.0,Good
2721,7539.0,3.0,Good
2722,3169.0,-1.0,Good
2723,3109.0,,Excellent
2724,3552.0,5.0,excellent
2725,2069.0,3.0,Poor
2726,7051.0,1.0,Excellent
2727,6817.0,2.0,Excellent
2728,961.0,,Good
2729,6089.0,2.0,
2730,5031.0,4.0,Poor
2731,6737.0,-1.0,excellent
2732,1113.0,1.0,excellent
2733,9413.0,3.0,Average
2734,5373.0,1.0,Excellent
2735,3139.0,5.0,Average
2736,6071.0,1.0,excellent
2737,4503.0,3.0,Good
2738,499.0,-1.0,Excellent
2739,1155.0,5.0,Average
2740,6592.0,8.0,Good
2741,1828.0,4.0,excellent
2742,6648.0,-1.0,Good
2743,3915.0,-1.0,Excellent
2744,5281.0,8.0,Excellent
2745,7349.0,1.0,Poor
2746,9086.0,1.0,Average
2747,717.0,-1.0,excellent
2748,1766.0,5.0,Poor
2749,99.0,3.0,Poor
2750,5839.0,-1.0,Poor
2751,6764.0,-1.0,excellent
2752,4138.0,1.0,
2753,819.0,5.0,Poor
2754,1477.0,3.0,Good
2755,1476.0,8.0,Good
2756,9028.0,4.0,excellent
2757,5940.0,4.0,Good
2758,7350.0,2.0,Poor
2759,3879.0,1.0,excellent
2760,357.0,4.0,excellent
2761,1315.0,,Poor
2762,1806.0,1.0,excellent
2763,1325.0,8.0,Average
2764,6497.0,-1.0,Good
2765,6203.0,2.0,
2766,9596.0,2.0,Poor
2767,8429.0,1.0,Poor
2768,521.0,3.0,excellent
2769,7868.0,,Average
2770,1361.0,-1.0,Good
2771,9885.0,3.0,Excellent
2772,2295.0,2.0,Poor
2773,2796.0,8.0,
2774,8458.0,4.0,Average
2775,7582.0,2.0,Good
2776,29.0,-1.0,
2777,4618.0,4.0,
2778,6400.0,2.0,Excellent
2779,1970.0,1.0,Average
2780,7684.0,5.0,
2781,7391.0,-1.0,Average
2782,223.0,2.0,
2783,1680.0,-1.0,
2784,9274.0,3.0,Good
2785,2828.0,4.0,excellent
2786,3877.0,2.0,Good
2787,9077.0,4.0,Average
2788,2330.0,1.0,excellent
2789,6693.0,4.0,Excellent
2790,7901.0,5.0,excellent
2791,7044.0,8.0,Good
2792,6537.0,5.0,
2793,1232.0,8.0,Poor
2794,7648.0,,Average
2795,7331.0,8.0,Excellent
2796,1087.0,8.0,Excellent
2797,3481.0,3.0,excellent
2798,6280.0,1.0,Excellent
2799,66.0,4.0,Excellent
2800,8230.0,4.0,Average
2801,9360.0,8.0,excellent
2802,5376.0,,
2803,3793.0,-1.0,excellent
2804,5192.0,5.0,Good
2805,2720.0,1.0,
2806,8079.0,3.0,Average
2807,7594.0,5.0,Good
2808,5896.0,2.0,Excellent
2809,2925.0,-1.0,Poor
2810,5010.0,8.0,
2811,7552.0,3.0,
2812,80.0,2.0,
2813,8983.0,3.0,Average
2814,1791.0,2.0,Poor
2815,80.0,-1.0,excellent
2816,7602.0,2.0,Poor
2817,5247.0,2.0,
2818,4693.0,5.0,
2819,778.0,,Poor
2820,87.0,2.0,excellent
2821,2563.0,5.0,Good
2822,9674.0,5.0,excellent
2823,87.0,-1.0,Average
2824,3862.0,,Good
2825,842.0,8.0,excellent
2826,4632.0,8.0,Average
2827,7757.0,1.0,Average
2828,2552.0,3.0,
2829,7272.0,,Excellent
2830,1055.0,3.0,Excellent
2831,6943.0,5.0,Poor
2832,3524.0,3.0,Good
2833,7788.0,,Average
2834,1490.0,-1.0,Excellent
2835,6751.0,-1.0,
2836,6382.0,5.0,Excellent
2837,8221.0,3.0,
2838,4439.0,,Poor
2839,2981.0,2.0,Good
2840,1447.0,-1.0,Average
2841,8688.0,-1.0,
2842,6395.0,5.0,Excellent
2843,7363.0,4.0,excellent
2844,741.0,2.0,Good
2845,4845.0,1.0,Excellent
2846,8455.0,5.0,
2847,9751.0,2.0,excellent
2848,9879.0,1.0,Excellent
2849,3244.0,8.0,Average
2850,4072.0,2.0,excellent
2851,5580.0,4.0,Excellent
2852,3939.0,1.0,Good
2853,7408.0,5.0,Poor
2854,3162.0,-1.0,Average
2855,6657.0,8.0,Average
2856,9909.0,2.0,Poor
2857,9344.0,8.0,Good
2858,8839.0,4.0,Poor
2859,2415.0,5.0,Excellent
2860,1685.0,2.0,Poor
2861,2053.0,8.0,Good
2862,5660.0,2.0,Poor
2863,9779.0,-1.0,Poor
2864,932.0,3.0,Good
2865,4802.0,1.0,excellent
2866,5081.0,4.0,excellent
2867,4685.0,8.0,Poor
2868,8630.0,-1.0,Average
2869,2986.0,5.0,Poor
2870,1245.0,8.0,Good
2871,8253.0,4.0,Average
2872,200.0,2.0,Average
2873,716.0,8.0,Good
2874,4487.0,4.0,Good
2875,2659.0,-1.0,Excellent
2876,3945.0,,Average
2877,8662.0,1.0,Poor
2878,8277.0,-1.0,Average
2879,1857.0,-1.0,Poor
2880,5042.0,-1.0,Excellent
2881,4291.0,3.0,excellent
2882,7844.0,4.0,excellent
2883,118.0,5.0,Good
2884,4953.0,3.0,Average
2885,8631.0,5.0,Excellent
2886,8514.0,,Average
2887,6295.0,3.0,excellent
2888,900.0,5.0,excellent
2889,5850.0,-1.0,Excellent
2890,3677.0,8.0,Excellent
2891,8765.0,2.0,excellent
2892,8340.0,5.0,
2893,1034.0,5.0,Poor
2894,3181.0,5.0,Average
2895,3469.0,8.0,excellent
2896,6080.0,-1.0,Excellent
2897,4920.0,-1.0,excellent
2898,1554.0,,Excellent
2899,7195.0,3.0,Good
2900,8587.0,3.0,Poor
2901,520.0,-1.0,Good
2902,8517.0,5.0,Poor
2903,5098.0,-1.0,Poor
2904,6785.0,-1.0,Good
2905,4952.0,5.0,Excellent
2906,2146.0,8.0,Average
2907,9447.0,8.0,Average
2908,9980.0,2.0,Poor
2909,8519.0,,
2910,996.0,4.0,
2911,7813.0,1.0,Good
2912,3920.0,3.0,Excellent
2913,8143.0,,
2914,5654.0,,
2915,6664.0,,Average
2916,6735.0,8.0,Average
2917,4361.0,4.0,Good
2918,2329.0,3.0,
2919,6502.0,1.0,Average
2920,9216.0,1.0,Poor
2921,3183.0,8.0,Excellent
2922,4559.0,8.0,Excellent
2923,2460.0,-1.0,Excellent
2924,8162.0,4.0,Average
2925,869.0,5.0,Average
2926,2486.0,,Poor
2927,7944.0,5.0,
2928,8732.0,5.0,Good
2929,3460.0,3.0,excellent
2930,7531.0,-1.0,Good
2931,650.0,2.0,Poor
2932,7723.0,4.0,
2933,5465.0,,Poor
2934,9264.0,8.0,excellent
2935,8325.0,2.0,Good
2936,8447.0,1.0,Average
2937,9310.0,,
2938,2515.0,2.0,excellent
2939,2953.0,8.0,Excellent
2940,5899.0,2.0,Excellent
2941,3914.0,2.0,
2942,729.0,3.0,Average
2943,1984.0,5.0,Average
2944,9423.0,8.0,
2945,6384.0,1.0,Excellent
2946,915.0,8.0,Good
2947,5452.0,,Excellent
2948,7928.0,4.0,
2949,9487.0,3.0,Excellent
2950,3837.0,1.0,excellent
2951,6377.0,3.0,
2952,6144.0,3.0,
2953,4543.0,4.0,excellent
2954,3682.0,3.0,Poor
2955,5378.0,5.0,Average
2956,2737.0,3.0,excellent
2957,883.0,5.0,Excellent
2958,8114.0,1.0,
2959,2327.0,5.0,Poor
2960,8945.0,1.0,
2961,3671.0,,excellent
2962,8086.0,1.0,Good
2963,3995.0,,Average
2964,9323.0,5.0,Good
2965,695.0,8.0,Average
2966,4954.0,1.0,Good
2967,8207.0,1.0,Excellent
2968,4582.0,1.0,Average
2969,8454.0,8.0,Average
2970,8039.0,1.0,Average
2971,1971.0,2.0,Excellent
2972,2198.0,-1.0,Poor
2973,3968.0,5.0,Average
2974,3820.0,4.0,Good
2975,523.0,-1.0,Good
2976,1815.0,-1.0,Good
2977,1903.0,3.0,excellent
2978,1866.0,5.0,
2979,4462.0,8.0,
2980,7656.0,1.0,Excellent
2981,3504.0,2.0,Poor
2982,9952.0,3.0,Average
2983,6064.0,4.0,Poor
2984,4854.0,,
2985,2366.0,-1.0,excellent
2986,3952.0,,Poor
2987,9950.0,8.0,Average
2988,4478.0,2.0,Excellent
2989,1080.0,4.0,Poor
2990,3452.0,1.0,Excellent
2991,7569.0,-1.0,Good
2992,1869.0,,Average
2993,5983.0,8.0,excellent
2994,1501.0,,Average
2995,546.0,1.0,Poor
2996,1337.0,1.0,Poor
2997,3628.0,8.0,Good
2998,4529.0,1.0,Poor
2999,5123.0,1.0,Average
3000,798.0,4.0,Good
3001,173.0,5.0,Excellent
3002,6399.0,,Good
3003,5633.0,3.0,
3004,877.0,,Good
3005,5881.0,3.0,excellent
3006,8388.0,3.0,
3007,8551.0,1.0,Excellent
3008,3705.0,2.0,Good
3009,1560.0,4.0,Poor
3010,9436.0,8.0,excellent
3011,5355.0,5.0,excellent
3012,4758.0,1.0,Good
3013,8925.0,8.0,Average
3014,6156.0,-1.0,excellent
3015,8588.0,1.0,Poor
3016,9841.0,4.0,
3017,9596.0,8.0,Excellent
3018,579.0,-1.0,
3019,6812.0,1.0,Excellent
3020,1125.0,8.0,Excellent
3021,5596.0,4.0,excellent
3022,6066.0,5.0,
3023,9163.0,-1.0,Poor
3024,1292.0,4.0,Average
3025,7391.0,2.0,excellent
3026,3635.0,3.0,excellent
3027,6931.0,5.0,Poor
3028,2282.0,8.0,
3029,660.0,3.0,Good
3030,3360.0,4.0,
3031,237.0,8.0,
3032,4042.0,-1.0,excellent
3033,8924.0,,Excellent
3034,4360.0,2.0,excellent
3035,7878.0,3.0,Good
3036,4284.0,5.0,Poor
3037,9648.0,3.0,Average
3038,4701.0,4.0,
3039,2777.0,1.0,Poor
3040,6178.0,2.0,Excellent
3041,8229.0,2.0,
3042,1215.0,,Poor
3043,6959.0,,Average
3044,2933.0,3.0,Excellent
3045,1042.0,,Average
3046,341.0,8.0,Good
3047,3643.0,2.0,Average
3048,12.0,4.0,Good
3049,213.0,8.0,Good
3050,2087.0,4.0,Poor
3051,6324.0,1.0,
3052,582.0,2.0,Poor
3053,5282.0,,Excellent
3054,6684.0,4.0,
3055,6008.0,-1.0,Excellent
3056,8882.0,,excellent
3057,7190.0,1.0,
3058,5094.0,2.0,Good
3059,4739.0,8.0,excellent
3060,3210.0,,excellent
3061,3055.0,,Excellent
3062,8992.0,3.0,Average
3063,1457.0,8.0,excellent
3064,7275.0,3.0,
3065,4947.0,3.0,Good
3066,4472.0,1.0,excellent
3067,9311.0,-1.0,Good
3068,5889.0,8.0,excellent
3069,2232.0,5.0,Average
3070,9429.0,,Poor
3071,6097.0,5.0,Average
3072,765.0,5.0,Excellent
3073,4543.0,-1.0,Poor
3074,2072.0,2.0,excellent
3075,6121.0,-1.0,Excellent
3076,4558.0,4.0,Poor
3077,6033.0,,Average
3078,1268.0,8.0,excellent
3079,2965.0,-1.0,Good
3080,2135.0,8.0,Poor
3081,4982.0,-1.0,Good
3082,973.0,1.0,excellent
3083,5337.0,4.0,excellent
3084,9441.0,,Poor
3085,534.0,3.0,Poor
3086,8179.0,8.0,excellent
3087,7878.0,8.0,Good
3088,7247.0,1.0,
3089,9982.0,-1.0,
3090,420.0,,Excellent
3091,9519.0,4.0,excellent
3092,7208.0,4.0,Good
3093,6109.0,2.0,
3094,7068.0,-1.0,excellent
3095,5030.0,-1.0,Excellent
3096,551.0,3.0,Average
3097,8043.0,-1.0,
3098,1781.0,1.0,Average
3099,7868.0,2.0,excellent
3100,4478.0,1.0,Good
3101,6581.0,,
3102,918.0,3.0,Good
3103,645.0,-1.0,Good
3104,7970.0,1.0,Poor
3105,7442.0,,excellent
3106,2744.0,-1.0,Average
3107,5274.0,4.0,Good
3108,2722.0,8.0,excellent
3109,6423.0,2.0,
3110,7001.0,2.0,Excellent
3111,2791.0,2.0,Average
3112,1657.0,5.0,Average
3113,4226.0,1.0,Good
3114,2912.0,2.0,Excellent
3115,5449.0,,Average
3116,5769.0,3.0,
3117,9377.0,4.0,Poor
3118,3242.0,1.0,Good
3119,548.0,-1.0,Good
3120,8015.0,8.0,Excellent
3121,9440.0,4.0,Good
3122,9608.0,2.0,Average
3123,8113.0,-1.0,Excellent
3124,689.0,4.0,Poor
